movie_odid,display_name,production_company,billing,financing,in association with,production
259080100,Les Innocentes,Canal Plus,9,1,,1
259080100,Les Innocentes,Cine Plus,10,1,,1
259080100,Les Innocentes,Eurimages,11,1,,
259080100,Les Innocentes,Polish Film Institute,12,1,,
259120100,Tickled,HBO Documentary Films,5,1,,
259120100,Tickled,New Zealand Film Commission,1,1,1,
259120100,Tickled,MPI Media Group,2,1,1,
259120100,Tickled,Fumes,3,,,1
259120100,Tickled,Horseshoe    ,4,,,1
259120100,Tickled,Ticklish Tale Limited,6,1,,
259120100,Tickled,Magnolia Pictures,7,1,,
259140100,My Scientology Movie,BBC Films,1,1,,
259140100,My Scientology Movie,BBC Worldwide,2,1,,
259140100,My Scientology Movie,Red Box Films,3,,,1
259150100,Tamjung Hong Gil-dong: Sarajin Ma-eul,CJ Entertainment,1,1,,
259150100,Tamjung Hong Gil-dong: Sarajin Ma-eul,Bidangil Pictures,2,,,1
259190100,The Chameleon,October Films,1,1,,1
259200100,Angel of Decay,October Films,1,1,,1
259220100,The Sky Trembles and the Earth Is Afraid and the Two Eyes Are Not Brothers,Artangel Trust,1,1,,1
259220100,The Sky Trembles and the Earth Is Afraid and the Two Eyes Are Not Brothers,BFI,2,1,,1
259240100,Under The Silver Lake,Pastel,1,,,
259240100,Under The Silver Lake,Michael De Luca,2,,,
259240100,Under The Silver Lake,Stay Gold Features,3,,,
259240100,Under The Silver Lake,Vendian Entertainment,4,,,
259310100,Goksung,20th Century Fox Intl,1,1,,
259310100,Goksung,Side Mirror ,2,,,1
259310100,Goksung,Ivanhoe Pictures,3,,1,1
259320100,The Lovers And The Despot,BFI,1,1,,
259320100,The Lovers And The Despot,Creative England,2,1,,
259320100,The Lovers And The Despot,BBC Storyville,3,1,,
259320100,The Lovers And The Despot,The Documentary Company,4,1,1,
259320100,The Lovers And The Despot,Influence Films,5,1,1,
259320100,The Lovers And The Despot,ZDF/ARTE,6,1,1,
259320100,The Lovers And The Despot,SVT,7,1,1,
259320100,The Lovers And The Despot,Sundance Institute Documentary Film Program,8,1,1,
259320100,The Lovers And The Despot,NTR   ,9,,,1
259320100,The Lovers And The Despot,Pumpernickel Films,10,,,1
259320100,The Lovers And The Despot,Submarine Entertainment,11,,,1
259320100,The Lovers And The Despot,Hellflower Film,12,,,1
259320100,The Lovers And The Despot,Tigerlily Films,13,,,1
259320100,The Lovers And The Despot,Tribeca Documentary Fund,14,1,1,
259320100,The Lovers And The Despot,Media Programme of the European Union,15,1,1,
259330100,Little Men,Parts and Labor,5,,1,1
259330100,Little Men,Race Point Films,1,1,,
259330100,Little Men,Faliro House Productions,2,1,,
259330100,Little Men,Charlie Guidance Productions,3,1,,
259330100,Little Men,Buffalo 8 Productions,4,,,1
259330100,Little Men,Raptor Films,6,,1,1
259330100,Little Men,Waters End Productions,7,,1,1
259330100,Little Men,RT Features,8,,1,1
259350100,The Model,Zentropa Entertainments 10,1,1,,1
259350100,The Model,Zentropa International Poland,2,1,1,0
259350100,The Model,Zentropa International Sweden,3,1,1,
259350100,The Model,Sputnik,4,1,1,
259350100,The Model,Film i Vast,5,1,1,
259350100,The Model,Danish Film Institute,6,1,,
259390100,"Kiki, el amor se hace",Telecinco Cinema,1,1,,0
259390100,"Kiki, el amor se hace",Vertigo Films,2,0,,1
259390100,"Kiki, el amor se hace",Mediaset Espana,3,,1,1
259470100,The Land,IFC Films,1,1,,
259470100,The Land,Macro Media,2,1,1,
259470100,The Land,Priority Pictures,3,1,,1
259470100,The Land,Low Spark Films,4,1,1,1
259570100,Neruda,Fabula,1,1,1,1
259570100,Neruda,AZ Films    ,2,1,1,1
259570100,Neruda,Funny Balloons,3,1,1,1
259570100,Neruda,Setembro Cine,4,1,1,1
259570100,Neruda,The Orchard,5,1,,
259570100,Neruda,Participant Media,6,1,,
259570100,Neruda,Reborn Productions,7,,1,1
259570100,Neruda,Telefe,8,,1,1
259580100,Holy Hell,Whitewater Films,1,,,1
259580100,Holy Hell,FilmRise,2,1,,
259580100,Holy Hell,Very Special Projects,3,1,1,
259590100,Welcome to Happiness,Minutehand Pictures,1,1,,
259590100,Welcome to Happiness,Q Prods,2,,1,1
259650100,Sarbjit,Pooja Entertainment,1,1,,1
259650100,Sarbjit,T-Series,2,1,,1
259650100,Sarbjit,Legend Studios Pvt Ltd. ,3,1,,1
259740100,The Witness,Five More Minutes,1,1,,1
259840100,Eat That Question: Frank Zappa in His Own Words,Les Films du Poisson,1,1,,1
259840100,Eat That Question: Frank Zappa in His Own Words,UFA Fiction,2,1,,1
259840100,Eat That Question: Frank Zappa in His Own Words,ARTE France,3,1,1,
259840100,Eat That Question: Frank Zappa in His Own Words,SWR,4,1,1,
259840100,Eat That Question: Frank Zappa in His Own Words,CNC,5,1,,
259840100,Eat That Question: Frank Zappa in His Own Words,MFG Film Funding Baden Wuerttemberg,6,1,,
259840100,Eat That Question: Frank Zappa in His Own Words,Procirep,7,1,,
259840100,Eat That Question: Frank Zappa in His Own Words,Angoa Intl,8,1,,
259840100,Eat That Question: Frank Zappa in His Own Words,SVT,9,1,,
259840100,Eat That Question: Frank Zappa in His Own Words,Zappa Family Trust,10,1,1,
259860100,Morris from America,Beachside,1,,,1
259860100,Morris from America,Indie Film,2,,,1
259860100,Morris from America,Sudwestrundfunk,3,,,1
259860100,Morris from America,Lichtblick Media,4,1,,1
259860100,Morris from America,MFG Film Funding Baden Wuerttemberg,5,1,1,
259860100,Morris from America,Medienboard Berlin-Brandenburg,6,1,1,
259890100,Kill Command,Vertigo Films,1,1,,1
259890100,Kill Command,Bandito Brothers,2,,1,1
259890100,Kill Command,Protagonist Pictures,3,1,,
259910100,The Seventh Fire,All Rites Reserved,1,1,,
259910100,The Seventh Fire,Sundial Pictures,2,,,1
259910100,The Seventh Fire,Rich Hippie Productions,3,,,1
259920100,Julieta,El Deseo,1,1,,1
259920100,Julieta,FilmNation Entertainment,2,1,1,
259920100,Julieta,Echo Lake Entertainment,3,1,1,
259920100,Julieta,Blue Lake Media Fund,4,1,1,
259930100,"En mai, fais ce qu'il te plaît",Nord-Quest Films,1,0,,1
259930100,"En mai, fais ce qu'il te plaît",Pathe,2,,,1
259930100,"En mai, fais ce qu'il te plaît",France 2 Cinema,3,,,1
259930100,"En mai, fais ce qu'il te plaît",Appaloosa Distribution,4,,,1
259930100,"En mai, fais ce qu'il te plaît",Une Hirondelle Productions,5,,,1
259930100,"En mai, fais ce qu'il te plaît",Canal Plus,6,1,,
259930100,"En mai, fais ce qu'il te plaît",Cine Plus,7,1,,
259930100,"En mai, fais ce qu'il te plaît",France Television,8,1,,
259930100,"En mai, fais ce qu'il te plaît",Artemis,9,,,1
259930100,"En mai, fais ce qu'il te plaît",Tax Shelter Films Fund,10,1,1,
259930100,"En mai, fais ce qu'il te plaît",The Belgian Federal Government,11,1,,
259930100,"En mai, fais ce qu'il te plaît",Pictanovo,12,1,,
259930100,"En mai, fais ce qu'il te plaît",The Nord Pas De Calais Region,13,1,,
259930100,"En mai, fais ce qu'il te plaît",The Centre National Du Cine,14,1,,
259950100,Demain,Move Movie,1,1,,1
259950100,Demain,France 2 Cinema,2,1,,1
259950100,Demain,Mars Films,3,1,,1
259950100,Demain,Mely Productions,4,1,,1
260080100,Kaptaan,Tips Industries,1,1,,1
260120100,Hâmonî,Studio 4°C,1,1,,1
260130100,Jia Zhangke: A Guy From Fenyang,VideoFilmes ,1,1,,1
260140100,À la vie,Canal Plus,3,1,1,
260140100,À la vie,France 3 Cinema,1,1,,1
260140100,À la vie,Elzevir Films,2,,,1
260140100,À la vie,Cine Plus,4,1,1,
260140100,À la vie,France Television,5,1,1,
260140100,À la vie,Region Ile-de-France,6,1,,
260140100,À la vie,Region Nord Pas de Calais,7,1,,
260140100,À la vie,Cofimage 25,8,1,,
260140100,À la vie,Palatine Etoile 11,9,1,,
260140100,À la vie,Foundation for the Memory of the Shoah,10,1,,
260200100,The Unknowns,Gathr ,1,1,,1
260270100,Equity,Sony Pictures Classics,1,1,,
260270100,Equity,Broad Street Pictures,2,,,1
260280100,En man som heter Ove,Tre Vanner Productions,1,,,1
260280100,En man som heter Ove,Film Vast,2,,,1
260280100,En man som heter Ove,Swedish Television,6,,,1
260280100,En man som heter Ove,Nordsvensk,3,,,1
260280100,En man som heter Ove,Fantefilm,4,,,1
260280100,En man som heter Ove,Norsk Filminstitutt,7,1,,
260280100,En man som heter Ove,Nordisk Film,5,1,,1
260280100,En man som heter Ove,Swedish Film Institute,8,1,,
260310100,Unlocking the Cage,Pennebaker Hegedus Films,1,1,,1
260310100,Unlocking the Cage,HBO Documentary Films,2,1,,1
260320100,Shavua ve Yom,Black Sheep,1,1,,1
260330100,Mimimalism: A Documentary About the Important Things,The Minimalists,1,1,,1
260340100,The Romans,Black Rose Films,1,1,,1
260470100,Chicken,B Good Picture Company,1,1,,1
260470100,Chicken,Bold Turtle Productions,2,1,1,1
260490100,The Call Up,Stigma Films,1,1,,1
260490100,The Call Up,Red and Black Films,2,1,,1
260490100,The Call Up,Creative England,3,1,1,
260490100,The Call Up,Marzipan Entertainment,4,1,1,
260490100,The Call Up,Pont Neuf Productions,5,1,1,
260490100,The Call Up,Altitude Film Sales,6,1,1,
260540100,Andrey Rublyov,Janus Films,1,1,,
260540100,Andrey Rublyov,Mosfilm,2,,,1
260810100,The Fits,Oscilloscope Laboratories,1,1,,1
260810100,The Fits,La Biennale Di Venezia,2,1,,1
260820100,Approaching the Unknown,Tiderock Media,1,1,,
260820100,Approaching the Unknown,3311 Productions,2,1,,
260820100,Approaching the Unknown,Department of Motion Pictures,3,,,1
260820100,Approaching the Unknown,Loveless,4,,0,1
260820100,Approaching the Unknown,Hinkson Entertainment,5,,1,1
260840100,Passage to Mars,Jules Verne Adventures,1,1,,1
260850100,Art Bastard,Cavu Pictures,1,1,,
260850100,Art Bastard,Concannon Productions,2,,1,1
260900100,Intruder,Elevated,1,1,,
260900100,Intruder,Pelican Point Media,2,1,,
260900100,Intruder,Voltage Pictures,3,1,1,
260900100,Intruder,Stormchaser Films,4,,,1
260900100,Intruder,Silver Heart Productions,5,,1,1
260960100,The Leisure Seeker,Indiana Production Company,1,1,,1
260960100,The Leisure Seeker,RAI Cinema,2,1,,1
260960100,The Leisure Seeker,Motorino Amaranto,3,0,,1
260960100,The Leisure Seeker,3 Marys Entertainment S.R.I.,4,,1,1
261010100,The Intervention,Paramount Pictures,1,1,,
261010100,The Intervention,Burn Later,2,,,1
261020100,Birkebeinerne,Paradox,1,1,,1
261020100,Birkebeinerne,Nordisk Film,2,1,,1
261020100,Birkebeinerne,Magnet Releasing,3,1,,1
261050100,"Lo And Behold, Reveries Of The Connected World",Magnolia Entertainment,5,1,,
261050100,"Lo And Behold, Reveries Of The Connected World",NETSCOUT,1,1,0,0
261050100,"Lo And Behold, Reveries Of The Connected World",Saville Productions,2,0,,1
261050100,"Lo And Behold, Reveries Of The Connected World",Pereira O'Dell Productions,3,0,1,1
261050100,"Lo And Behold, Reveries Of The Connected World",Skellig Rock,4,0,1,1
261060100,Gray Matters,Mojo Entertainment,1,1,,1
261060100,Gray Matters,EG Film Productions,2,1,,1
261070100,Bobby,Silvertown Films,1,,1,1
261070100,Bobby,Electric Shadow Company,2,,1,1
261070100,Bobby,Bobby Moore Movie Ltd,3,1,,1
261110100,Strike a Pose,CTM Pictures,1,1,,
261110100,Strike a Pose,The Other Room,2,1,,
261110100,Strike a Pose,NTR   ,3,,,1
261110100,Strike a Pose,Serendipity Prods,4,,,1
261110100,Strike a Pose,SWR,5,,,1
261110100,Strike a Pose,Arte,6,,1,1
261160100,A Ga ssi,Moho Films,1,,,1
261160100,A Ga ssi,Yong Film,2,,,1
261160100,A Ga ssi,Idea Bridge Asset Management,5,1,1,
261160100,A Ga ssi,Korea Post,4,1,1,
261160100,A Ga ssi,CJ Entertainment,3,1,0,
261160100,A Ga ssi,KDB Bank,6,1,1,
261160100,A Ga ssi,Meritz Insurance,7,1,1,
261160100,A Ga ssi,Shinhan Life Insurance Co ,8,1,1,
261160100,A Ga ssi,Hyundai Marine & Fire Insurance,9,1,1,
261160100,A Ga ssi,SolaireInvestments,10,1,1,
261160100,A Ga ssi,Interpark Corporation,11,1,1,
261160100,A Ga ssi,kth ,12,1,1,
261160100,A Ga ssi,Isu Venture Capital Company,13,1,1,
261160100,A Ga ssi,Pan Entertainment   ,14,1,1,
261190100,Lu bian ye can,Heaven Pictures,1,1,,1
261190100,Lu bian ye can,"The Movies Co., LTD",2,1,,1
261190100,Lu bian ye can,Blackfin Culture and Media Co,3,1,,1
261190100,Lu bian ye can,"China Film International Media Co., LTD",4,1,0,1
261190100,Lu bian ye can,Shanxi Art Dragon Film and Television Information Center,5,1,1,
261190100,Lu bian ye can,Qian Dong Nan Danzhai TV Station,6,1,1,
261190100,Lu bian ye can,Vertigo Culture Media,7,1,1,
261220100,The Little Mermaid,Conglomerate Media,1,,,1
261240100,Housefull 3,Nadiadwala Grandson Entertainment,1,1,,1
261270100,Le Journal d'une femme de chambre,Les Films du Fleuve,1,,,1
261270100,Le Journal d'une femme de chambre,Les Films du Lendemain,2,,,1
261270100,Le Journal d'une femme de chambre,JPG Films,3,,,1
261270100,Le Journal d'une femme de chambre,France 3 Cinema,4,,1,1
261270100,Le Journal d'une femme de chambre,Mars Films,5,,1,1
261270100,Le Journal d'une femme de chambre,VOO ET BETV,6,,1,1
261270100,Le Journal d'une femme de chambre,France Television,7,1,1,1
261270100,Le Journal d'une femme de chambre,Canal Plus,8,1,1,1
261270100,Le Journal d'une femme de chambre,Cine Plus,9,1,1,1
261270100,Le Journal d'une femme de chambre,Centre National du Cinema et de L Image Animee,10,1,1,1
261270100,Le Journal d'une femme de chambre,Region Ile-de-France,11,1,,
261270100,Le Journal d'une femme de chambre,Cinefinance Tax Shelter,12,1,,
261270100,Le Journal d'une femme de chambre,Palatine Etoile 12,13,1,1,
261270100,Le Journal d'une femme de chambre,B Media 2012,14,1,1,
261270100,Le Journal d'une femme de chambre,Cofinova 11,15,1,1,
261270100,Le Journal d'une femme de chambre,La Banque Postale Image 7,16,1,1,
261270100,Le Journal d'une femme de chambre,Sofitvcine 2,17,1,1,
261270100,Le Journal d'une femme de chambre,Manon 5,18,1,1,
261270100,Le Journal d'une femme de chambre,Cofimage Developpment 3,19,1,,
261280100,Germans and Jews,First Run Features,1,1,,1
261290100,Der Vampir auf der Couch,Novotny and Novotny,1,1,,1
261290100,Der Vampir auf der Couch,Hugofilm Productions,2,1,,1
261300100,Te3n,Reliance Entertainment,1,1,,
261300100,Te3n,Endemol Shine,2,1,,
261300100,Te3n,Blue Water Films,3,1,,
261300100,Te3n,Sujoy Ghosh,4,1,1,
261300100,Te3n,Cinemaa,5,,,1
261300100,Te3n,Kross Pictures,6,,,1
261310100,Kamikaze 1989,Trio Film,1,1,,1
261310100,Kamikaze 1989,Oase Film,2,1,,1
261500100,Elle,SBS Productions,1,1,,1
261500100,Elle,Twenty Twenty Vision,2,0,,1
261500100,Elle,France 2 Cinema,3,0,,1
261500100,Elle,Entre Chien et Loup,4,0,1,1
261500100,Elle,Proximus,5,0,1,1
261570100,Vigilante Diaries,Seskri Produktionz,1,1,,1
261570100,Vigilante Diaries,Ton of Hats,2,1,,1
261620100,Breaking the Bank,Black Hangar Studio,1,1,,1
261630100,Versus: The Life and Films of Ken Loach,BFI,1,1,,
261630100,Versus: The Life and Films of Ken Loach,BBC Films,2,1,,
261630100,Versus: The Life and Films of Ken Loach,Sixteen Films,3,,,1
261640100,Streetdance Family,AND Films  ,1,1,,
261640100,Streetdance Family,Insight Films,2,,,1
261640100,Streetdance Family,Lipsync Productions,3,,1,1
261690100,Fatima,Istiqlal Films,1,,,1
261690100,Fatima,Possibles Media,2,,,1
261690100,Fatima,Arte France Cinema,3,,,1
261690100,Fatima,Rhone-Alpes Cinema,4,,,1
261690100,Fatima,Pyramide Productions,5,,1,1
261690100,Fatima,Centre National du Cinema et de L Image Animee,6,,1,1
261690100,Fatima,Fonds Images de la Diversite,7,1,,
261740100,Raiders! The Story of the Greatest Fan Film Ever Made,Jeremy Coon Productions,1,,,1
261740100,Raiders! The Story of the Greatest Fan Film Ever Made,Drafthouse Films,2,1,,0
261750100,Cosmos,Alfama Films,1,,,1
261750100,Cosmos,Leopardo Filmes,2,,0,1
261750100,Cosmos,Paulo Branco,3,1,,
261760100,Call Her Applebroog,B Productions  ,1,1,,1
261780100,L’étudiante et Monsieur Henri,Mandarin Cinema,1,1,1,1
261780100,L’étudiante et Monsieur Henri,StudioCanal,2,1,,
261780100,L’étudiante et Monsieur Henri,France 2 Cinema,3,1,1,1
261780100,L’étudiante et Monsieur Henri,Les Belles Histoires Productions,4,,,1
261810100,Restored Me,Masters Media Group,1,1,,1
261820100,A Aa,Haarika and Hassine Creations,1,1,,1
261880100,Au nom de ma fille,LGM Cinema,1,1,,
261880100,Au nom de ma fille,Black Mask Productions,2,1,,
261880100,Au nom de ma fille,StudioCanal,3,1,,
261880100,Au nom de ma fille,TF1 Film Productions,4,,,1
261880100,Au nom de ma fille,Nexus Factory,5,,1,1
261880100,Au nom de ma fille,Umedia,6,,1,1
261880100,Au nom de ma fille,Arena Multimedia Group,7,,1,1
262070100,Christine,The Orchard,1,1,,
262070100,Christine,Great Point Media,2,1,,
262070100,Christine,The Wonder Club,3,,,1
262070100,Christine,Fresh Jade Limited,4,,1,1
262070100,Christine,BorderLine Films,5,,1,1
262080100,USS Indianapolis: Men of Courage,Hannibal Classics,1,1,,1
262080100,USS Indianapolis: Men of Courage,USS Indianapolis,2,,,1
262100100,Gleason,Amazon Studios,1,1,,
262100100,Gleason,IMG Films,2,1,1,
262100100,Gleason,Dear Rivers Productions,3,1,1,
262100100,Gleason,Seth Gordon,4,,,1
262110100,Three,Media Asia Films,1,1,,
262110100,Three,IQIYI Motion Pictures,2,1,,
262110100,Three,Beijing Hairun Pictures LTD,3,1,,
262110100,Three,Impact Partners,4,1,,
262110100,Three,Beijing Baidu Netcom Science Technology Co.,5,1,,
262110100,Three,Shanghai Gewa Business Information Consulting Co.,6,1,,
262110100,Three,Shenzhen Film Studio,7,1,,
262110100,Three,Wuxi Soulpower Culture Media Company,8,1,,
262110100,Three,China Film Media Asia Audio Visual Distribution Company,9,1,,
262110100,Three,Milkyway Image,10,,,1
262110100,Three,China Film Company,11,,1,1
262210100,Command and Control,WGBH,2,1,,1
262210100,Command and Control,PBS,1,1,,
262220100,Five Nights in Maine,FilmRise,1,1,,
262220100,Five Nights in Maine,Loveless,2,,,1
262220100,Five Nights in Maine,Yoruba Saxon,3,,,1
262220100,Five Nights in Maine,MNM Creative,4,,1,1
262370100,Gentleman,Sridevi Movies,1,1,,1
262380100,Downriver,Breaking Glass Pictures,1,,,
262390100,La Scala: La Fanciulla Del West,Teatro alla Scala,1,1,,1
262410100,Range 15,Article 15 Clothing,1,1,,
262410100,Range 15,Ranger Up,2,1,,
262410100,Range 15,Street Justice Films,3,,,1
262430100,The Kind Words,Pie Films,1,1,,1
262430100,The Kind Words,Amerique Film,2,1,,1
262430100,The Kind Words,United King Films,3,1,,1
262450100,Raman Raghav 2.0,Phantom Films,1,1,,1
262460100,Breaking a Monster,Abramorama,1,1,,
262460100,Breaking a Monster,Black Label Media,2,,,1
262460100,Breaking a Monster,SeeThink Films,3,,1,1
262480100,Nuts!,Gland Power Films,1,1,,1
262480100,Nuts!,Cartuna,2,1,,1
262490100,The Homeless Billionaire,Fraydun Productions,1,1,,1
262500100,Argentina,Barakacine SRL,1,1,,1
262500100,Argentina,Zebra Producciones,2,1,,1
262500100,Argentina,Mondex&Cie,3,1,,1
262500100,Argentina,Ajimolido Films,4,0,1,1
262500100,Argentina,Nelly Entertainment,5,0,1,1
262500100,Argentina,Corporacion Radiotelevision Espanola S.A.U.,6,0,1,1
262500100,Argentina,INCAA,7,1,,
262500100,Argentina,ICAA,8,1,,
262500100,Argentina,Ministerio de Cultura Argentina,9,1,,
262500100,Argentina,Marca Pais Argentina,10,1,,
262500100,Argentina,Ibermedia,11,1,,
262510100,L'affaire SK1,Les Films du Labyrinthe,1,,,1
262510100,L'affaire SK1,France 3 Cinema,2,,1,1
262510100,L'affaire SK1,Movie Pictures,3,,1,1
262510100,L'affaire SK1,SND,4,,1,1
262510100,L'affaire SK1,Cinefrance 1888,5,,1,1
262510100,L'affaire SK1,Mondatta Films,6,,1,1
262510100,L'affaire SK1,Bethsabee Mucho,7,,1,1
262510100,L'affaire SK1,Canal Plus,8,1,1,
262510100,L'affaire SK1,Cine Plus,9,1,1,
262510100,L'affaire SK1,France Television,10,1,1,
262510100,L'affaire SK1,Manon 4,11,1,1,
262510100,L'affaire SK1,La Region-Ile-de-France,12,1,,
262510100,L'affaire SK1,Centre National du Cinema et de L Image Animee,13,1,,
262520100,Golden Kingdom,Wide Films,1,1,,
262520100,Golden Kingdom,Bank & Shoal ,2,,,1
262660100,L'avenir,CG Cinema,1,1,,1
262660100,L'avenir,Detailfilm,2,0,1,1
262660100,L'avenir,Arte France Cinema,3,0,1,1
262660100,L'avenir,Rhone-Alpes Cinema,4,0,1,1
262660100,L'avenir,Cinemage    ,5,,1,1
262660100,L'avenir,Cofinova SRG SSR,6,,1,1
262660100,L'avenir,Canal Plus,7,1,1,
262660100,L'avenir,ARTE France,8,1,1,
262660100,L'avenir,Procirep,9,1,1,
262660100,L'avenir,CNC,10,1,1,
262660100,L'avenir,Hessen Invest Film,11,1,1,
262680100,Final Fantasy XV: Kingsglaive,Visual Works,1,1,,1
262680100,Final Fantasy XV: Kingsglaive,Square Enix Business,2,1,,1
262690100,Hillary’s America: The Secret History of the Democratic Party,Quality Flix,1,1,,1
262690100,Hillary’s America: The Secret History of the Democratic Party,D’Souza Media,2,1,,1
262700100,Voiceless,American Hero Movie LLC,1,1,,1
262730100,Fuocoammare,21 Uno Film,1,1,,1
